U07;Ruling Cabinet - Start;Name;Pool;Ideology;Personality;Loyalty;Picturename;x
9006858;Chief of Staff;タデウシュ・ボア＝コモロフスキ;43;SL;School of Mass Combat;high;M13119;x
9006859;Chief of Staff;スタニスラフ・コパンスキ;44;SL;School of Manoeuvre;high;M13120;x
9006860;Chief of Staff;レオポルド・オクリキ;45;SD;School of Fire Support;high;M13121;x
9006861;Chief of Staff;ミカル・ロラ＝ジミエルスキ;44;ST;School of Mass Combat;high;M13122;x
9006862;Chief of Army;ヴラディスラフ・シコースキ;39;SC;Guns and Butter Doctrine;high;M13043;x
9006863;Chief of Army;ヴラディスラフ・アンダース;43;ML;Elastic Defence Doctrine;high;M13125;x
9006864;Chief of Army;タデウシュ・ボア＝コモロフスキ;44;SL;Guns and Butter Doctrine;high;M13119;x
9006865;Chief of Army;ミカル・ロラ＝ジミエルスキ;45;ST;Armoured Spearhead Doctrine;high;M13122;x
9006866;Chief of Army;ヴラディスラフ・グラブスキー;45;SD;Guns and Butter Doctrine;high;M13128;x
9006867;Chief of Army;ジャン・コワレウスキ;37;FA;Elastic Defence Doctrine;high;M13113;x
9006868;Chief of Navy;ジョゼフ・ウンラグ;36;PA;Indirect Approach Doctrine;high;M13130;x
9006869;Chief of Navy;フランソワ・ソカル;39;SC;Open Seas Doctrine;high;M13131;x
9006870;Chief of Navy;レオン・チャジン;43;ML;Base Control Doctrine;high;M13132;x
9006871;Chief of Navy;アダム・ラパッキ;45;LE;Power Projection Doctrine;high;M13029;x
9006872;Chief of Air Force;ルドミル・ライスキ;36;PA;Army Aviation Doctrine;high;M13134;x
9006873;Chief of Air Force;スタニスラフ・パウルック;39;SC;Air Superiority Doctrine;high;M13135;x
9006874;Chief of Air Force;ヴラディスラフ・カルクス;43;SL;Carpet Bombing Doctrine;high;M13136;x
9006875;Chief of Air Force;チェスラウ・ビエスザド;45;ST;Army Aviation Doctrine;high;M13137;x
9006876;Head of State;ボレスラウ・ピアセキ;36;PA;Barking Buffoon;high;M13011;x
9006877;Head of Government;アウグスト・ザレスキ;36;PA;Happy Amateur;high;M13012;x
9006878;Foreign Minister;ジャン・ゼンベック;36;PA;Apologetic Clerk;high;M13013;x
9006879;Minister of Armament;ジャージー・ズジエチョウスキ;36;NS;Corrupt Kleptocrat;high;M13014;x
9006880;Minister of Security;レオン・ジョセフ・バランスキ;36;PA;Back Stabber;high;M13015;x
9006881;Head of Military Intelligence;ジャヌスズ・ゾルトウスキ;36;FA;Dismal Enigma;high;M13016;x
9006882;Chief of Staff;ヴラディスラフ・モクザー;36;FA;School of Psychology;high;M13017;x
9006883;Chief of Army;トミスラフ・ルパスコ;36;PA;Decisive Battle Doctrine;high;M13018;x
9006884;Chief of Navy;ジャン・キウェルスキ;36;FA;Indirect Approach Doctrine;high;M13019;x
9006885;Chief of Air Force;アルフレッド・クラポウスキ;36;FA;Army Aviation Doctrine;high;M13020;x
9006886;Head of State;ノーバート・バルリッキ;36;ST;Ruthless Powermonger;high;M13021;x
9006887;Head of Government;エドワード・オソブカ＝モラウスキ;36;ST;Political Protege;high;M13022;x
9006888;Foreign Minister;パウェル・フィンダー;36;LE;The Cloak N Dagger Schemer;high;M13023;x
9006889;Minister of Armament;ジグムント・バーリング;36;ST;Infantry Proponent;high;M13024;x
9006890;Minister of Security;スタニスラフ・ラドキーウィッツ;36;ST;Efficient Sociopath;high;M13025;x
9006891;Chief of Staff;ヘルマン・リーバーマン;36;LWR;School of Psychology;high;M13027;x
9006892;Chief of Army;カロル・スウィエルチェウスキ;36;ST;Decisive Battle doctrine;high;M13028;x
9006893;Chief of Air Force;ルドウィク・グロスフェルド;36;LWR;Carpet Bombing Doctrine;high;M13030;x
9006894;Head of Government;ボレスラウ・ビエラット;52;ST;Flamboyant Tough Guy;high;M13033;x
9006895;Foreign Minister;スタニスワフ・スクジェシェフスキー;51;ST;Apologetic Clerk;high;M13139;x
9006896;Minister of Armament;コンスタンティ・ダブロフフキ;45;ST;Resource Industrialist;high;M13140;x
9006897;Head of Military Intelligence;ヘンリク・スヴィアトコフスキー;47;ST;Dismal Enigma;high;M13141;x
