U04;Ruling Cabinet - Start;Name;Pool;Ideology;Personality;Loyalty;Picturename;x
9003876;Head of Government;ヴィクター・ウィルコックス;36;LE;Happy Amateur;high;M55022;x
9003877;Foreign Minister;ヴィクター・ウィルコックス;36;LE;Biased Intellectual;high;M55022;x
9003878;Minister of Armament;シド・スコット;36;LWR;Theoretical Scientist;high;M55024;x
9003879;Minister of Security;ゴードン・ワトソン;36;ST;Efficient Sociopath;high;M55025;x
9003880;Head of Military Intelligence;フレデリック・フリーマン;36;LWR;Technical Specialist;high;M55026;x
9003881;Chief of Staff;ヘンリー・コルソーペ;36;ST;School of Psychology;high;M55027;x
9003882;Chief of Army;ゴードン・ワトソン;36;ST;Guns and Butter Doctrine;high;M55025;x
9003883;Chief of Navy;エリック・プレンダーガスト;36;LE;Decisive Naval Battle Doctrine;high;M55029;x
9003884;Chief of Air Force;L・P・ピーターソン;36;ST;Air Superiority Doctrine;high;M55030;x
9003885;Head of State;ノリー・ウィロビー男爵;52;ML;Weary Stiffneck;high;M55095;x
9003886;Head of State;ノリー・ウィロビー男爵;52;SD;Weary Stiffneck;high;M55095;x
9003887;Head of Government;ウォルター・ナッシュ;47;SD;Happy Amateur;high;M55004;x
9003888;Foreign Minister;フレデリック・W・ドイッジ;49;SC;Biased Intellectual;high;M55098;x
9003889;Foreign Minister;トーマス・C・ウェッブ;51;SC;Iron Fisted Brute;high;M55099;x
9003890;Foreign Minister;アーノルド・H・ノードマイヤー;50;SD;The Cloak N Dagger Schemer;high;M55100;x
9003891;Minister of Security;トーマス・L・マクドナルド;51;SC;Efficient Sociopath;high;M55101;x
