U08;Ruling Cabinet - Start;Name;Pool;Ideology;Personality;Loyalty;Picturename;x
9007822;Head of Government;アウレリオ・モスケラ・ナルバエス;38;SL;Backroom Backstabber;high;M40006;x
9007823;Head of Government;アンドレス・デ・コルドバ・ニエト;39;SL;Happy Amateur;high;M40036;x
9007824;Head of Government;アントニオ・ポンス・カンプサノ;44;SL;Naive Optimist;high;M40037;x
9007825;Head of Government;カルロス・アロセメナ・トーラ;47;SL;old airmarshal;high;M40038;x
9007826;Head of Government;ファン・デ・ディアス・メラ;37;SC;Corporate Suit;high;M40015;x
9007827;Head of Government;カルロス・アロヨ・デル・リオ;41;SC;Flamboyant Tough Guy;high;M40040;x
9007828;Head of Government;イシドロ・アヨラ・クエバ;44;SC;Political Protege;high;M40041;x
9007829;Head of Government;カルロス・M・ラレア;46;SC;Naive Optimist;high;M40042;x
9007830;Head of Government;ヒルベルト・エンリケス・ガリョ;37;PA;Old General;high;M40008;x
9007831;Head of Government;マヌエル・ボレロ・ゴンサレス;38;PA;Political Protege;high;M40044;x
9007832;Head of Government;フリオ・モレノ・ペナエレーラ;40;PA;Old Admiral;high;M40045;x
9007833;Head of Government;ベニグノ・アンドラーデ・フロレス;41;PA;Old General;high;M40007;x
9007834;Head of Government;フリオ・サレム・ガリェゴス;44;SD;Old General;high;M40047;x
9007835;Head of Government;カルロス・マンチェノ・カハス;47;PA;Smiling Oilman;high;M40048;x
9007836;Foreign Minister;エンリケ・ヒル・ヒルベルト;37;LWR;Great Compromiser;high;M40023;x
9007837;Foreign Minister;ホセ・マリア・ベラスコ・イバラ;40;SD;Apologetic Clerk;high;M40068;x
9007838;Foreign Minister;カミロ・ポンセ・エンリケス;44;SD;Iron Fisted Brute;high;M40034;x
9007839;Foreign Minister;ファン・ビセンテ・トルヒリョ;45;SD;The Cloak N Dagger Schemer;high;M40070;x
9007840;Foreign Minister;グスタボ・ベセラ・パス;47;LWR;Ideological Crusader;high;M40021;x
9007841;Foreign Minister;ホセ・ベニテス・アパラシオ;39;SL;Iron Fisted Brute;high;M40072;x
9007842;Foreign Minister;ミケル・アンドラモンテ;40;SL;Apologetic Clerk;high;M40074;x
9007843;Foreign Minister;アントニオ・ポンス・カンプサノ;47;SL;The Cloak N Dagger Schemer;high;M40037;x
9007844;Foreign Minister;ラファエル・バスコネス;41;SC;Iron Fisted Brute;high;M40077;x
9007845;Foreign Minister;リカルド・オレスポ・オルドネス;42;SC;Great Compromiser;high;M40078;x
9007846;Foreign Minister;フランシスコ・グアルデラス・ペレス;43;SC;Ideological Crusader;high;M40079;x
9007847;Foreign Minister;ファン・デ・ディアス・メラ;44;SC;The Cloak N Dagger Schemer;high;M40015;x
9007848;Foreign Minister;ルイス・ボサノ;37;PA;Ideological Crusader;high;M40081;x
9007849;Foreign Minister;ベニグノ・アンドラーデ・フロレス;41;PA;General Staffer;high;M40007;x
9007850;Minister of Armament;ホセ・マリア・ベラスコ・イバラ;37;SD;Infantry Proponent;high;M40068;x
9007851;Minister of Armament;ネプタリ・ボノファス・アスカスビ;40;SD;Administrative Genius;high;M40028;x
9007852;Minister of Armament;カルロス・アロセメナ・トーラ;41;SD;laissez-faire capitalist;high;M40038;x
9007853;Minister of Armament;ニコラス・デルガド;47;SD;Tank Proponent;high;M40024;x
9007854;Minister of Armament;アウレリオ・モスケラ・ナルバエス;38;SL;Battle Fleet Proponent;high;M40006;x
9007855;Minister of Armament;アントニオ・ポンス・カンプサノ;39;SL;Corrupt Kleptocrat;high;M40037;x
9007856;Minister of Armament;フェデリコ・パエス・チリボアガ;36;SL;Air to Sea Proponent;high;M40001;x
9007857;Minister of Armament;ミケル・アンドラモンテ;44;SL;Air Superiority Proponent;high;M40074;x
9007858;Minister of Armament;ファビアン・デル・カステリョ;37;SC;laissez-faire capitalist;high;M40004;x
9007859;Minister of Armament;ファン・デ・ディアス・メラ;38;SC;Corrupt Kleptocrat;high;M40015;x
9007860;Minister of Armament;ガロ・プラサ・ラッソ;40;SC;Resource Industrialist;high;M40094;x
9007861;Minister of Armament;フリオ・モレノ・ペナエレーラ;43;SC;Theoretical Scientist;high;M40045;x
9007862;Minister of Armament;イシドロ・アヨラ・クエバ;45;SC;Submarine Proponent;high;M40041;x
9007863;Minister of Armament;カルロス・アロヨ・デル・リオ;47;SC;Air to Ground Proponent;high;M40040;x
9007864;Minister of Armament;グスタベ・ウリアルテ;37;PA;Corrupt Kleptocrat;high;M40014;x
9007865;Minister of Armament;カルロス・M・ラレア;40;PA;Administrative Genius;high;M40042;x
9007866;Minister of Security;カルロス・ゲバラ;37;SD;Man of the People;high;M40100;x
9007867;Minister of Security;ファン・ビセンテ・トルヒリョ;41;SD;Efficient Sociopath;high;M40070;x
9007868;Minister of Security;ホセ・マリア・ベラスコ・イバラ;45;SD;Back Stabber;high;M40068;x
9007869;Minister of Security;アルベルト・モンタルボ・ペレス;37;SL;Back Stabber;high;M40103;x
9007870;Minister of Security;グスタボ・ラス・サラス;41;SL;Crime Fighter;high;M40104;x
9007871;Minister of Security;アントニオ・ポンス・マチャド;37;SC;Silent Lawyer;high;M40105;x
9007872;Minister of Security;カルロス・アロセメナ・トーラ;41;SC;Compassionate Gentleman;high;M40038;x
9007873;Minister of Security;ラファエル・バスコネス;42;SC;Crime Fighter;high;M40077;x
9007874;Minister of Security;イシドロ・アヨラ・クエバ;44;SC;Prince of Terror;high;M40041;x
9007875;Minister of Security;ファン・デ・ディアス・メラ;47;SC;Crooked Kleptocrat;high;M40015;x
9007876;Minister of Security;マヌエル・ボレロ・ゴンサレス;37;PA;Compassionate Gentleman;high;M40044;x
9007877;Minister of Security;フリオ・モレノ・ペナエレーラ;38;PA;Man of the People;high;M40045;x
9007878;Minister of Security;カミロ・ポンセ・エンリケス;47;SC;Crooked Kleptocrat;high;M40034;x
9007879;Head of Military Intelligence;グスタボ・ベセラ・パス;37;LWR;Technical Specialist;high;M40021;x
9007880;Head of Military Intelligence;ニコラス・デルガド;41;LWR;Naval Intelligence Specialist;high;M40024;x
9007881;Head of Military Intelligence;カルロス・マンチェノ・カハス;45;SD;Dismal Enigma;high;M40048;x
9007882;Head of Military Intelligence;アルベルト・ラレア・チリボアガ;38;SL;Logistics Specialist;high;M40003;x
9007883;Head of Military Intelligence;ダビデ・フロレス;39;SL;Industrial Specialist;high;M40005;x
9007884;Head of Military Intelligence;アントニオ・デ・ケバド;41;SL;Technical Specialist;high;M40118;x
9007885;Head of Military Intelligence;ラモン・バケリソ・ダビラ;47;SL;Dismal Enigma;high;M40119;x
9007886;Head of Military Intelligence;カルロス・M・ラレア;37;SC;Naval Intelligence Specialist;high;M40042;x
9007887;Head of Military Intelligence;ラファエル・バスコネス;40;SC;Technical Specialist;high;M40077;x
9007888;Head of Military Intelligence;フランシスコ・グアルデラス・ペレス;45;SC;Political Specialist;high;M40079;x
9007889;Head of Military Intelligence;アウレリオ・モスケラ・ナルバエス;38;PA;Logistics Specialist;high;M40006;x
9007890;Head of Military Intelligence;ギリェルモ・フレイレ・ポッソ;44;PA;Industrial Specialist;high;M40016;x
9007891;Head of Military Intelligence;カルロス・マンチェノ・カハス;47;PA;Dismal Enigma;high;M40048;x
9007892;Chief of Staff;ルイス・ラレア・アルバ;37;LWR;School of Psychology;high;M40027;x
9007893;Chief of Staff;フリオ・サレム・ガリェゴス;44;SD;School of Fire Support;high;M40047;x
9007894;Chief of Staff;ヒルベルト・エンリケス・ガリョ;38;SL;School of Manoeuvre;high;M40008;x
9007895;Chief of Staff;ラモン・バケリソ・ダビラ;39;SL;School of Fire Support;high;M40119;x
9007896;Chief of Staff;ファン・デ・ディアス・メラ;37;SC;School of Psychology;high;M40015;x
9007897;Chief of Staff;カルロス・M・ラレア;45;SC;School of Fire Support;high;M40042;x
9007898;Chief of Staff;ウーゴ・エンダラ・ペナエレーラ;40;PA;School of Manoeuvre;high;M40019;x
9007899;Chief of Staff;ギリェルモ・フレイレ・ポッソ;44;PA;School of Mass Combat;high;M40016;x
9007900;Chief of Staff;カルロス・マンチェノ・カハス;47;PA;School of Fire Support;high;M40048;x
9007901;Chief of Army;ネプタリ・ボノファス・アスカスビ;37;LWR;Guns and Butter Doctrine;high;M40028;x
9007902;Chief of Army;ラモン・バケリソ・ダビラ;41;SD;Static Defence Doctrine;high;M40139;x
9007903;Chief of Army;カルロス・イダルゴ・ガルシア;45;SD;Armoured Spearhead Doctrine;high;M40140;x
9007904;Chief of Army;ロドルフォ・ラレア・アルバ;47;SC;Static Defence Doctrine;high;M40027;x
9007905;Chief of Army;ルイス・カブレラ・セビリャ;40;PA;Armoured Spearhead Doctrine;high;M40018;x
9007906;Chief of Army;ファン・パブロ・マルティネス・イグアルテ;47;PA;Elastic Defence Doctrine;high;M40149;x
9007907;Chief of Navy;グスタボ・ベセラ・パス;37;LWR;Base Control Doctrine;high;M40021;x
9007908;Chief of Navy;ホルヘ・エスコベド・ドゥアルテ;45;SD;Open Seas Doctrine;high;M40151;x
9007909;Chief of Navy;ウーゴ・エンダラ・ペナエレーラ;41;SL;Indirect Approach Doctrine;high;M40019;x
9007910;Chief of Navy;ラモン・モラン・バルベルデ;43;SC;Base Control Doctrine;high;M40155;x
9007911;Chief of Navy;ウーゴ・エンダラ・ペナエレーラ;37;PA;Indirect Approach Doctrine;high;M40019;x
9007912;Chief of Navy;ホルヘ・エスコベド・ドゥアルテ;44;PA;Open Seas Doctrine;high;M40151;x
9007913;Chief of Air Force;ファン・バヤルド・トバル;37;LWR;Carpet Bombing Doctrine;high;M40030;x
9007914;Chief of Air Force;フリオ・サレム・ガリェゴス;37;SC;Air Superiority Doctrine;high;M40047;x
9007915;Chief of Air Force;ラモン・カストロ・ヒホン;37;PA;Air Superiority Doctrine;high;M40020;x
9007916;Chief of Army;ウリアルテ・ファンキル・デルポンテ;39;SL;Elastic Defence Doctrine;high;M40142;x
9007917;Head of State;カルロス・アロヨ・デル・リオ;39;SL;Powerhungry Demagogue;high;M40040;x
9007918;Head of Government;カルロス・アロヨ・デル・リオ;39;SL;Flamboyant Tough Guy;high;M40040;x
9007919;Head of State;マリアーノ・スアレス・ベインティミリャ;47;SC;Benevolent Gentleman;high;M40168;x
9007920;Head of Government;マリアーノ・スアレス・ベインティミリャ;39;SL;Happy Amateur;high;M40168;x
9007921;Foreign Minister;アルベルト・ラレア・チリボアガ;36;PA;The Cloak N Dagger Schemer;high;M40003;x
9007922;Foreign Minister;フリオ・トパル・ドノソ;41;SC;General Staffer;high;M40082;x
9007923;Foreign Minister;フランシスコ・グアルデラス・ペレス;44;SD;Great Compromiser;high;M40079;x
9007924;Minister of Security;ファン・デ・ディアス・メラ;36;PA;Crooked Kleptocrat;high;M40015;x
9007925;Head of State;ガロ・プラサ・ラッソ;48;SC;Insignificant Layman;high;M40094;x
9007926;Head of Government;ガロ・プラサ・ラッソ;48;SC;Silent Workhorse;high;M40094;x
